CNhs12499	100130238	0
CNhs12499	100130264	0
CNhs12499	100130298	0
CNhs12499	100130311	0
CNhs12499	100130442	1
CNhs12499	100130449	0
CNhs12499	100130451	1
CNhs12499	100130519	0
CNhs12499	100130522	2
CNhs12499	100130557	3
CNhs12499	100130581	2
CNhs12499	100130597	0
CNhs12499	100130613	0
CNhs12499	100130705	0
CNhs12499	100130733	0
CNhs12499	100130872	18
CNhs12499	100130890	23
CNhs12499	100130933	0
CNhs12499	100130934	0
CNhs12499	100130950	6
CNhs12499	100130958	5
CNhs12499	100130967	0
CNhs12499	100130987	8
CNhs12499	100130988	0
CNhs12499	100130992	2
CNhs12499	100131017	23
CNhs12499	100131047	0
CNhs12499	100131048	0
CNhs12499	100131060	0
CNhs12499	100131066	0
CNhs12499	100131067	3
CNhs12499	100131089	11
CNhs12499	100131117	0
CNhs12499	100131176	0
CNhs12499	100131208	1
CNhs12499	100131211	8
CNhs12499	100131234	3
CNhs12499	100131244	0
CNhs12499	100131372	0
CNhs12499	100131378	0
CNhs12499	100131390	24
CNhs12499	100131434	1
CNhs12499	100131454	1
CNhs12499	100131490	3
CNhs12499	100131551	0
CNhs12499	100131564	17
CNhs12499	100131655	20
CNhs12499	100131662	0
CNhs12499	100131691	4
CNhs12499	100131726	0
CNhs12499	100131733	0
CNhs12499	100131755	1
CNhs12499	100131763	0
CNhs12499	100131801	54
CNhs12499	100131814	3
CNhs12499	100131816	0
CNhs12499	100131825	0
CNhs12499	100131827	23
CNhs12499	100131831	0
CNhs12499	100131897	34
CNhs12499	100131998	0
CNhs12499	100132004	1
CNhs12499	100132074	0
CNhs12499	100132111	0
CNhs12499	100132188	0
CNhs12499	100132215	0
CNhs12499	100132273	1
CNhs12499	100132285	0
CNhs12499	100132288	2
CNhs12499	100132341	4
CNhs12499	100132344	0
CNhs12499	100132354	0
CNhs12499	100132356	13
CNhs12499	100132464	0
CNhs12499	100132526	0
CNhs12499	100132677	0
CNhs12499	100132707	2
CNhs12499	100132774	3
CNhs12499	100132813	0
CNhs12499	100132891	24
CNhs12499	100132916	0
CNhs12499	100132929	0
CNhs12499	100133091	17
CNhs12499	100133311	0
CNhs12499	100133315	1
CNhs12499	100133445	0
CNhs12499	100133545	0
CNhs12499	100133612	2
CNhs12499	100133669	3
CNhs12499	100133683	0
CNhs12499	100133941	0
CNhs12499	100133957	1
CNhs12499	100133985	1
CNhs12499	100133991	0
CNhs12499	100134229	3
CNhs12499	100134256	0
CNhs12499	100134259	2
CNhs12499	100134444	0
CNhs12499	100134934	42
CNhs12499	100134937	7
CNhs12499	100137047	6
CNhs12499	10014	65
CNhs12499	100141515	0
CNhs12499	100144602	0
CNhs12499	100144603	4
CNhs12499	10015	200
CNhs12499	100151683	61
CNhs12499	100151684	1
CNhs12499	10016	366
CNhs12499	100169752	0
CNhs12499	100169851	0
CNhs12499	10017	2
CNhs12499	100170229	0
CNhs12499	100170765	0
CNhs12499	100170841	13
CNhs12499	10018	5
CNhs12499	100188893	754
CNhs12499	10019	117
CNhs12499	100190938	0
CNhs12499	100190939	3
CNhs12499	100190949	0
CNhs12499	100192204	1
CNhs12499	100192378	0
CNhs12499	100192379	0
CNhs12499	100192386	0
CNhs12499	100192420	0
CNhs12499	1002	2
CNhs12499	10020	52
CNhs12499	10021	0
CNhs12499	100216001	0
CNhs12499	100216545	40
CNhs12499	100216546	1
CNhs12499	10023	12
CNhs12499	100233209	0
CNhs12499	10024	26
CNhs12499	10025	66
CNhs12499	10026	73
CNhs12499	100268168	4
CNhs12499	100270746	0
CNhs12499	100270804	4
CNhs12499	100271715	0
CNhs12499	100271836	0
CNhs12499	100271846	0
CNhs12499	100271849	61
CNhs12499	100272147	4
CNhs12499	100286844	0
CNhs12499	100286922	0
CNhs12499	100286938	1
CNhs12499	100286986	0
CNhs12499	100286989	0
CNhs12499	100287015	22
CNhs12499	100287042	0
CNhs12499	100287166	0
CNhs12499	100287177	4
CNhs12499	100287188	40
CNhs12499	100287225	0
CNhs12499	100287226	0
CNhs12499	100287314	16
CNhs12499	100287329	0
CNhs12499	100287362	0
CNhs12499	100287467	1
CNhs12499	100287482	0
CNhs12499	100287515	18
CNhs12499	100287534	0
CNhs12499	100287559	0
CNhs12499	100287569	1
CNhs12499	100287590	5
CNhs12499	100287616	7
CNhs12499	100287718	0
CNhs12499	100287765	10
CNhs12499	100287932	1
CNhs12499	100288123	0
CNhs12499	100288181	1
CNhs12499	100288198	0
CNhs12499	100288336	0
CNhs12499	100288346	0
CNhs12499	100288358	1
CNhs12499	100288413	0
CNhs12499	100288428	0
CNhs12499	100288432	0
CNhs12499	100288562	0
CNhs12499	100288602	4415
CNhs12499	100288730	3
CNhs12499	100288748	0
CNhs12499	100288797	0
CNhs12499	100288798	0
CNhs12499	100288801	0
CNhs12499	100288842	3
CNhs12499	100288846	1
CNhs12499	100288869	0
CNhs12499	100288911	15
CNhs12499	100288974	1
CNhs12499	100289090	0
CNhs12499	100289097	72
CNhs12499	100289178	2
CNhs12499	100289187	0
CNhs12499	100289196	210
CNhs12499	100289200	0
CNhs12499	100289211	0
CNhs12499	100289255	0
CNhs12499	100289341	5
CNhs12499	100289347	0
CNhs12499	100289361	3
CNhs12499	100289455	0
CNhs12499	100289495	7
CNhs12499	100289509	0
CNhs12499	100289533	0
CNhs12499	100289635	17
CNhs12499	100289650	0
CNhs12499	100289678	10
CNhs12499	100291917	0
CNhs12499	100292680	5
CNhs12499	100293044	2
CNhs12499	100293516	57
CNhs12499	100293977	0
CNhs12499	100294033	39
CNhs12499	100294145	0
CNhs12499	1003	0
CNhs12499	100302119	1
CNhs12499	100302135	0
CNhs12499	100302145	0
CNhs12499	100302185	0
CNhs12499	100302190	0
CNhs12499	100302196	0
CNhs12499	100302213	655
CNhs12499	100302224	0
CNhs12499	100302258	0
CNhs12499	100302289	0
CNhs12499	100302522	0
CNhs12499	100302640	4
CNhs12499	100302650	2
CNhs12499	100302652	36
CNhs12499	100302691	0
CNhs12499	100302692	11
CNhs12499	100302736	452
CNhs12499	100302739	0
CNhs12499	100303491	0
CNhs12499	100303728	0
CNhs12499	100306951	40
CNhs12499	100309464	0
CNhs12499	100329135	0
CNhs12499	10036	13
CNhs12499	100379174	0
CNhs12499	100379224	4
CNhs12499	100379345	0
CNhs12499	10038	38
CNhs12499	10039	78
CNhs12499	1004	0
CNhs12499	10040	37
CNhs12499	10042	43
CNhs12499	100422737	0
CNhs12499	100422824	0
CNhs12499	100422832	0
CNhs12499	100422833	5
CNhs12499	100422879	0
CNhs12499	100422894	0
CNhs12499	100422899	0
CNhs12499	100422962	0
CNhs12499	100422995	1
CNhs12499	100422999	0
CNhs12499	100423023	0
CNhs12499	100423062	0
CNhs12499	10043	80
CNhs12499	100431172	0
CNhs12499	10044	0
CNhs12499	10045	0
CNhs12499	10046	5
CNhs12499	100462981	24
CNhs12499	100462983	4
CNhs12499	100463285	5
CNhs12499	100463289	1
CNhs12499	100463488	1
CNhs12499	10047	0
CNhs12499	10048	44
CNhs12499	10049	43
CNhs12499	100498859	0
CNhs12499	100499183	0
CNhs12499	100499194	0
CNhs12499	100499405	0
CNhs12499	100499466	47
CNhs12499	100499467	0
CNhs12499	100499483	4
CNhs12499	100499484	0
CNhs12499	1005	0
CNhs12499	10050	0
CNhs12499	100500804	2
CNhs12499	100500808	8
CNhs12499	100500811	0
CNhs12499	100500815	3
CNhs12499	100500818	0
CNhs12499	100500819	2
CNhs12499	100500849	1
CNhs12499	100500862	21
CNhs12499	100500872	1
CNhs12499	100500903	0
CNhs12499	100500905	0
CNhs12499	100500908	0
CNhs12499	100500914	156
CNhs12499	100500938	0
CNhs12499	100505385	0
CNhs12499	100505474	0
CNhs12499	100505478	0
CNhs12499	100505495	0
CNhs12499	100505503	1
CNhs12499	100505538	4
CNhs12499	100505540	0
CNhs12499	100505545	0
CNhs12499	100505564	0
CNhs12499	100505576	0
CNhs12499	100505584	8099
CNhs12499	100505603	26
CNhs12499	100505619	0
CNhs12499	100505622	4
CNhs12499	100505624	0
CNhs12499	100505633	0
CNhs12499	100505648	3
CNhs12499	100505666	2
CNhs12499	100505676	0
CNhs12499	100505681	2
CNhs12499	100505687	4
CNhs12499	100505702	6
CNhs12499	100505715	14
CNhs12499	100505718	0
CNhs12499	100505738	80
CNhs12499	100505746	1
CNhs12499	100505753	0
CNhs12499	100505768	0
CNhs12499	100505776	0
CNhs12499	100505783	5
CNhs12499	100505793	220
CNhs12499	100505806	13
CNhs12499	100505812	3
CNhs12499	100505835	0
CNhs12499	100505841	0
CNhs12499	100505875	0
CNhs12499	100505876	74
CNhs12499	100505881	14
CNhs12499	100505893	0
CNhs12499	100505894	40
CNhs12499	100505912	0
CNhs12499	100505929	0
CNhs12499	100505933	0
CNhs12499	100505964	0
CNhs12499	100505967	0
CNhs12499	100505970	0
CNhs12499	100505989	0
CNhs12499	100506013	0
CNhs12499	100506023	6
CNhs12499	100506025	0
CNhs12499	100506032	2
CNhs12499	100506035	0
CNhs12499	100506049	0
CNhs12499	100506068	0
CNhs12499	100506083	0
CNhs12499	100506085	0
CNhs12499	100506127	3
CNhs12499	100506134	0
CNhs12499	100506144	54
CNhs12499	100506156	47
CNhs12499	100506164	0
CNhs12499	100506178	0
CNhs12499	100506190	5
CNhs12499	100506207	0
CNhs12499	100506215	0
CNhs12499	100506229	0
CNhs12499	100506233	18
CNhs12499	100506243	26
CNhs12499	100506248	46
CNhs12499	100506276	0
CNhs12499	100506305	0
CNhs12499	100506310	1
CNhs12499	100506311	0
CNhs12499	100506314	0
CNhs12499	100506321	0
CNhs12499	100506334	1
CNhs12499	100506343	2
CNhs12499	100506385	1
CNhs12499	100506394	0
CNhs12499	100506409	0
CNhs12499	100506421	0
CNhs12499	100506428	0
CNhs12499	100506436	0
CNhs12499	100506462	0
CNhs12499	100506469	2
CNhs12499	100506492	0
CNhs12499	100506540	0
CNhs12499	100506581	0
CNhs12499	100506597	7
CNhs12499	100506627	0
CNhs12499	100506639	2
CNhs12499	100506649	2
CNhs12499	100506650	0
CNhs12499	100506655	0
CNhs12499	100506658	6
CNhs12499	100506668	12
CNhs12499	100506710	24
CNhs12499	100506713	9
CNhs12499	100506714	20
CNhs12499	100506736	0
CNhs12499	100506742	0
CNhs12499	100506755	0
CNhs12499	100506776	0
CNhs12499	100506779	0
CNhs12499	100506795	1
CNhs12499	100506801	0
CNhs12499	100506804	5
CNhs12499	100506826	8
CNhs12499	100506840	0
CNhs12499	100506844	19
CNhs12499	100506866	3
CNhs12499	100506928	0
CNhs12499	100506930	23
CNhs12499	100506939	0
CNhs12499	100506963	8
CNhs12499	100507027	0
CNhs12499	100507032	25
CNhs12499	100507043	0
CNhs12499	100507050	1
CNhs12499	100507053	16
CNhs12499	100507055	0
CNhs12499	100507057	4
CNhs12499	100507064	0
CNhs12499	100507066	0
CNhs12499	100507098	0
CNhs12499	100507127	0
CNhs12499	100507140	0
CNhs12499	100507156	5
CNhs12499	100507171	0
CNhs12499	100507173	0
CNhs12499	100507194	0
CNhs12499	100507203	0
CNhs12499	100507217	50
CNhs12499	100507246	969
CNhs12499	100507250	1
CNhs12499	100507254	0
CNhs12499	100507299	6
CNhs12499	100507321	8
CNhs12499	100507341	0
CNhs12499	100507351	0
CNhs12499	100507373	8
CNhs12499	100507377	0
CNhs12499	100507389	0
CNhs12499	100507392	0
CNhs12499	100507410	0
CNhs12499	100507421	0
CNhs12499	100507433	0
CNhs12499	100507436	91
CNhs12499	100507443	0
CNhs12499	100507463	0
CNhs12499	100507466	3
CNhs12499	100507470	0
CNhs12499	100507501	1
CNhs12499	100507524	0
CNhs12499	100507537	0
CNhs12499	100507551	15
CNhs12499	100507564	4
CNhs12499	100507567	0
CNhs12499	100507582	0
CNhs12499	100507589	0
CNhs12499	100507600	0
CNhs12499	100507629	0
CNhs12499	100507634	0
CNhs12499	100507674	0
CNhs12499	100507709	0
CNhs12499	100507718	0
CNhs12499	100507855	39
CNhs12499	100509575	0
CNhs12499	100509620	0
CNhs12499	10051	35
CNhs12499	10052	29
CNhs12499	100526664	7
CNhs12499	100526693	7
CNhs12499	100526739	27
CNhs12499	100526740	18
CNhs12499	100526761	0
CNhs12499	100526767	165
CNhs12499	100526771	0
CNhs12499	100526773	0
CNhs12499	100526783	3
CNhs12499	100526820	0
CNhs12499	100526832	3
CNhs12499	100526835	23
CNhs12499	100526842	1041
CNhs12499	100527943	0
CNhs12499	100527949	0
CNhs12499	100527963	88
CNhs12499	100528021	86
CNhs12499	100528030	1
CNhs12499	100528032	0
CNhs12499	100528062	2
CNhs12499	100528064	12
CNhs12499	100529063	139
CNhs12499	100529097	582
CNhs12499	100529144	39
CNhs12499	100529215	1
CNhs12499	100529240	6
CNhs12499	100529241	146
CNhs12499	100529257	44
CNhs12499	100529261	176
CNhs12499	100529262	0
CNhs12499	10053	0
CNhs12499	100532726	655
CNhs12499	100532731	38
CNhs12499	100532736	393
CNhs12499	100533105	6
CNhs12499	100533183	0
CNhs12499	100533467	88
CNhs12499	100533483	0
CNhs12499	100533496	1
CNhs12499	100533952	3
CNhs12499	100534012	82
CNhs12499	100534599	86
CNhs12499	10054	216
CNhs12499	10055	216
CNhs12499	10056	447
CNhs12499	10057	15
CNhs12499	10058	8
CNhs12499	10059	116
CNhs12499	1006	0
CNhs12499	10060	6
CNhs12499	10061	169
CNhs12499	100616104	0
CNhs12499	100616113	0
CNhs12499	100616115	7
CNhs12499	100616122	39
CNhs12499	100616124	0
CNhs12499	100616138	1
CNhs12499	100616139	11
CNhs12499	100616158	0
CNhs12499	100616163	0
CNhs12499	100616193	1
CNhs12499	100616207	0
CNhs12499	100616208	0
CNhs12499	100616209	0
CNhs12499	100616211	4
CNhs12499	100616220	0
CNhs12499	100616231	0
CNhs12499	100616263	1
CNhs12499	100616292	1
CNhs12499	100616303	0
CNhs12499	100616314	0
CNhs12499	100616323	0
CNhs12499	100616335	0
CNhs12499	100616340	0
CNhs12499	100616342	0
CNhs12499	100616376	0
CNhs12499	100616385	0
CNhs12499	100616387	0
CNhs12499	100616413	0
CNhs12499	100616416	1
CNhs12499	100616424	0
CNhs12499	100616452	0
CNhs12499	100616453	0
CNhs12499	100616459	2
CNhs12499	100616467	16
CNhs12499	100616480	0
CNhs12499	100616483	3
CNhs12499	100616484	0
CNhs12499	100616500	1
CNhs12499	100616530	0
CNhs12499	10062	138
CNhs12499	100628315	1
CNhs12499	10063	135
CNhs12499	100630918	0
CNhs12499	100652736	5
CNhs12499	100652758	7
CNhs12499	100652762	0
CNhs12499	100652766	150
CNhs12499	100652824	0
CNhs12499	100652835	0
CNhs12499	100652853	2
CNhs12499	100652860	0
CNhs12499	100652929	0
CNhs12499	100653049	6
CNhs12499	100653057	2
CNhs12499	100653070	0
CNhs12499	100653071	540
CNhs12499	100653137	0
CNhs12499	100653168	5
CNhs12499	100653194	0
CNhs12499	100653247	5
CNhs12499	100653286	8
CNhs12499	100653301	56
CNhs12499	100653327	72
CNhs12499	100653339	0
CNhs12499	100653515	0
CNhs12499	10066	204
CNhs12499	10067	249
CNhs12499	10068	1
CNhs12499	10069	46
CNhs12499	1007	0
CNhs12499	10071	1
CNhs12499	10072	68
CNhs12499	10073	55
CNhs12499	10075	132
CNhs12499	100750247	0
CNhs12499	100750325	0
CNhs12499	10076	10
CNhs12499	10077	0
CNhs12499	10078	43
CNhs12499	10079	36
CNhs12499	1008	0
CNhs12499	10081	63
CNhs12499	10082	30
CNhs12499	100820829	0
CNhs12499	10083	0
CNhs12499	10084	165
CNhs12499	10085	4
CNhs12499	100859930	0
CNhs12499	10087	45
CNhs12499	10089	0
CNhs12499	1009	16
CNhs12499	10090	28
CNhs12499	10092	642
CNhs12499	10093	530
CNhs12499	10094	1476
CNhs12499	10095	893
CNhs12499	10096	749
CNhs12499	10097	280
CNhs12499	10098	191
CNhs12499	10099	310
CNhs12499	101	2
CNhs12499	1010	0
CNhs12499	10100	0
CNhs12499	10101	97
CNhs12499	10102	116
CNhs12499	10103	0
CNhs12499	10105	621
CNhs12499	10106	176
CNhs12499	10107	0
CNhs12499	10109	1213
CNhs12499	10110	0
CNhs12499	10111	51
CNhs12499	10112	29
CNhs12499	10113	67
CNhs12499	10114	48
CNhs12499	10116	50
CNhs12499	10117	0
CNhs12499	1012	106
CNhs12499	10120	54
CNhs12499	10121	322
CNhs12499	10123	9
CNhs12499	10124	21
CNhs12499	10125	0
CNhs12499	10126	50
CNhs12499	10127	39
CNhs12499	10128	576
CNhs12499	10129	0
CNhs12499	1013	0
CNhs12499	10130	583
CNhs12499	10131	362
CNhs12499	10133	177
CNhs12499	10134	231
CNhs12499	10135	432
CNhs12499	10136	0
CNhs12499	10137	186
CNhs12499	10138	23
CNhs12499	10139	42
CNhs12499	1014	0
CNhs12499	10140	129
CNhs12499	10142	24
CNhs12499	10143	0
CNhs12499	10144	48
CNhs12499	10146	398
CNhs12499	10147	52
CNhs12499	10148	0
CNhs12499	10149	1
CNhs12499	1015	0
CNhs12499	10150	34
CNhs12499	10151	0
CNhs12499	10152	88
CNhs12499	10153	91
CNhs12499	10154	1
CNhs12499	10155	292
CNhs12499	10156	0
CNhs12499	10157	28
CNhs12499	10158	0
CNhs12499	10159	465
CNhs12499	1016	0
CNhs12499	10160	44
CNhs12499	10161	14
CNhs12499	10162	83
CNhs12499	10163	94
CNhs12499	10164	0
CNhs12499	10165	30
CNhs12499	10166	14
CNhs12499	10168	34
CNhs12499	10169	1600
CNhs12499	1017	24
CNhs12499	10170	1
CNhs12499	10171	43
CNhs12499	10172	15
CNhs12499	10174	202
CNhs12499	10175	407
CNhs12499	10178	0
CNhs12499	10179	87
CNhs12499	10180	47
CNhs12499	10181	88
CNhs12499	10184	85
CNhs12499	10186	98
CNhs12499	10188	4
CNhs12499	10189	357
CNhs12499	1019	346
CNhs12499	10190	180
CNhs12499	10193	38
CNhs12499	10194	16
CNhs12499	10195	301
CNhs12499	10196	107
CNhs12499	10197	246
CNhs12499	10198	18
CNhs12499	10199	92
CNhs12499	102	194
CNhs12499	1020	64
CNhs12499	10200	124
CNhs12499	10201	18
CNhs12499	10202	0
CNhs12499	10203	4
CNhs12499	10204	618
CNhs12499	10205	0
CNhs12499	10206	52
CNhs12499	10207	0
CNhs12499	10208	19
CNhs12499	10209	2291
CNhs12499	1021	41
CNhs12499	10210	26
CNhs12499	10211	145
CNhs12499	10212	116
CNhs12499	10213	223
CNhs12499	10214	0
CNhs12499	10215	0
CNhs12499	10216	0
CNhs12499	10217	31
CNhs12499	10218	0
CNhs12499	10219	2
CNhs12499	1022	98
CNhs12499	10220	22
CNhs12499	10221	102
CNhs12499	10223	0
CNhs12499	10224	1
CNhs12499	10225	0
CNhs12499	10226	670
CNhs12499	10227	122
CNhs12499	10228	66
CNhs12499	10229	20
CNhs12499	10230	15
CNhs12499	10231	3
CNhs12499	10232	0
CNhs12499	10233	11
CNhs12499	10234	38
CNhs12499	10235	4
CNhs12499	10236	148
CNhs12499	10237	90
CNhs12499	10238	70
CNhs12499	10239	74
CNhs12499	1024	42
CNhs12499	10240	69
CNhs12499	10241	192
CNhs12499	10242	0
CNhs12499	10243	83
CNhs12499	10244	112
CNhs12499	10245	131
CNhs12499	10246	0
CNhs12499	10247	139
CNhs12499	10248	120
CNhs12499	10249	0
CNhs12499	1025	70
CNhs12499	10250	72
CNhs12499	10252	14
CNhs12499	10253	299
CNhs12499	10254	37
CNhs12499	10256	0
CNhs12499	10257	53
CNhs12499	1026	1195
CNhs12499	10260	23
CNhs12499	10261	0
CNhs12499	10262	211
CNhs12499	10263	81
CNhs12499	10265	6
CNhs12499	10266	2
CNhs12499	10267	0
CNhs12499	10268	0
CNhs12499	10269	110
CNhs12499	1027	47
CNhs12499	10270	66
CNhs12499	10272	28
CNhs12499	10273	303
CNhs12499	10274	27
CNhs12499	10276	37
CNhs12499	10277	92
CNhs12499	10278	0
CNhs12499	10279	0
CNhs12499	1028	2
CNhs12499	10280	364
CNhs12499	10281	0
CNhs12499	10282	168
CNhs12499	10283	59
CNhs12499	10284	1000
CNhs12499	10285	104
CNhs12499	10286	121
CNhs12499	10287	17
CNhs12499	10288	0
CNhs12499	10289	237
CNhs12499	1029	522
CNhs12499	10290	32
CNhs12499	10291	331
CNhs12499	10293	5
CNhs12499	10294	330
CNhs12499	10295	342
CNhs12499	10296	149
CNhs12499	10297	0
CNhs12499	10298	52
CNhs12499	10299	150
CNhs12499	103	125
CNhs12499	1030	31
CNhs12499	10300	42
CNhs12499	10301	1
CNhs12499	10302	61
CNhs12499	10307	10
CNhs12499	10308	25
CNhs12499	10309	1
CNhs12499	1031	8
CNhs12499	10311	90
CNhs12499	10312	118
CNhs12499	10313	174
CNhs12499	10314	30
CNhs12499	10316	0
CNhs12499	10317	0
CNhs12499	10318	142
CNhs12499	10319	2
CNhs12499	1032	8
CNhs12499	10320	0
CNhs12499	10321	0
CNhs12499	10322	29
CNhs12499	10324	0
CNhs12499	10325	31
CNhs12499	10327	188
CNhs12499	10328	150
CNhs12499	10329	66
CNhs12499	1033	48
CNhs12499	10330	286
CNhs12499	10331	0
CNhs12499	10332	0
CNhs12499	10333	1
CNhs12499	10335	0
CNhs12499	10336	43
CNhs12499	10342	420
CNhs12499	10343	0
CNhs12499	10344	0
CNhs12499	10345	0
CNhs12499	10346	69
CNhs12499	10347	4
CNhs12499	10349	0
CNhs12499	10350	4
CNhs12499	10351	2
CNhs12499	10352	87
CNhs12499	10357	1
CNhs12499	1036	15
CNhs12499	10360	141
CNhs12499	10361	0
CNhs12499	10362	107
CNhs12499	10363	32
CNhs12499	10365	10
CNhs12499	10367	116
CNhs12499	10368	0
CNhs12499	10369	0
CNhs12499	10370	1606
CNhs12499	10371	19
CNhs12499	10376	5944
CNhs12499	10379	52
CNhs12499	1038	0
CNhs12499	10380	86
CNhs12499	10381	232
CNhs12499	10382	0
CNhs12499	10383	1779
CNhs12499	10384	20
CNhs12499	10385	11
CNhs12499	10388	0
CNhs12499	10389	1
CNhs12499	1039	41
CNhs12499	10390	68
CNhs12499	10391	180
CNhs12499	103910	986
CNhs12499	10392	12
CNhs12499	10393	70
CNhs12499	10394	0
CNhs12499	10395	205
CNhs12499	10396	1
CNhs12499	10397	222
CNhs12499	10398	2027
CNhs12499	10399	12806
CNhs12499	104	4
CNhs12499	1040	0
CNhs12499	10400	105
CNhs12499	10401	150
CNhs12499	10402	1
CNhs12499	10403	22
CNhs12499	10404	42
CNhs12499	10406	0
CNhs12499	10408	0
CNhs12499	10409	269
CNhs12499	1041	0
CNhs12499	10410	1893
CNhs12499	10411	27
CNhs12499	10412	119
CNhs12499	10413	251
CNhs12499	10417	2167
CNhs12499	10418	10
CNhs12499	10419	124
CNhs12499	10420	3
CNhs12499	10421	78
CNhs12499	10422	44
CNhs12499	10423	197
CNhs12499	10424	374
CNhs12499	10425	112
CNhs12499	10426	25
CNhs12499	10427	127
CNhs12499	10428	107
CNhs12499	1043	6
CNhs12499	10430	239
CNhs12499	10432	95
CNhs12499	10434	121
CNhs12499	10435	250
CNhs12499	10436	4
CNhs12499	10437	145
CNhs12499	10438	8
CNhs12499	10439	0
CNhs12499	1044	0
CNhs12499	10440	257
CNhs12499	10443	56
CNhs12499	10444	68
CNhs12499	10445	92
CNhs12499	10446	0
CNhs12499	10447	152
CNhs12499	10449	144
CNhs12499	1045	0
CNhs12499	10450	60
CNhs12499	10451	1
CNhs12499	10452	15
CNhs12499	10454	35
CNhs12499	10455	287
CNhs12499	10456	195
CNhs12499	10457	654
CNhs12499	10458	54
CNhs12499	10459	60
CNhs12499	1046	0
CNhs12499	10460	27
CNhs12499	10461	10
CNhs12499	10462	0
CNhs12499	10463	200
CNhs12499	10464	48
CNhs12499	10465	69
CNhs12499	10466	117
CNhs12499	10467	390
CNhs12499	10468	21
CNhs12499	10469	119
CNhs12499	1047	11
CNhs12499	10471	83
CNhs12499	10472	0
CNhs12499	10473	172
CNhs12499	10474	153
CNhs12499	10475	48
CNhs12499	10476	1139
CNhs12499	10477	299
CNhs12499	10478	87
CNhs12499	10479	12
CNhs12499	1048	0
CNhs12499	10480	784
CNhs12499	10481	0
CNhs12499	10482	111
CNhs12499	10483	119
CNhs12499	10484	388
CNhs12499	10485	0
CNhs12499	10486	10
CNhs12499	10487	728
CNhs12499	10488	77
CNhs12499	10489	199
CNhs12499	10490	189
CNhs12499	10491	1
CNhs12499	10492	257
CNhs12499	10493	1623
CNhs12499	10494	201
CNhs12499	10495	27
CNhs12499	10497	29
CNhs12499	10498	127
CNhs12499	10499	8
CNhs12499	105	0
CNhs12499	1050	1
CNhs12499	10500	1
CNhs12499	10501	0
CNhs12499	10505	3
CNhs12499	10507	0
CNhs12499	10509	3
CNhs12499	1051	1173
CNhs12499	10512	95
CNhs12499	10513	43
CNhs12499	10514	161
CNhs12499	10516	534
CNhs12499	10518	0
CNhs12499	10519	204
CNhs12499	1052	551
CNhs12499	10520	4
CNhs12499	10521	447
CNhs12499	10522	57
CNhs12499	10523	94
